,drop_white_pos_y,drop_white_pos_z,drop_white_pos_x,drop_black_pos_x,drop_black_pos_y,drop_black_pos_z,max_belt,quality,dx,dy,da
0,-0.6851877937841736,-1.4092200926581695,-1.170763898569706,-1.1707897167236314,0.7410748335710464,-1.2480967106818386,0.0,0.0,0.21690762043,0.430107504129,0.48170673745399994
1,-0.490022810306386,-1.4262094474801892,-1.2111701581902568,-1.2114296805565452,0.6499374844663123,-0.7876560729516862,0.0,1.0,1.08453810215,4.73118254542,4.85389649386
2,-0.6901512059406377,-1.4373997909844707,-1.1952246493668366,-1.1953399327359187,0.7347479830523026,-0.6157411353289899,0.0,0.0,0.43381524086,1.07526876032,1.15948202665
3,0.10635826795463096,-1.6996525720747133,-1.1530112557004897,-1.153162823379251,0.11052489118196254,-0.8379353910658354,0.0,1.0,14.098995327899999,4.0860212892300005,14.6791430007
4,-0.16411815793841766,-1.1955922293554637,-1.2743496179989764,-1.2742538606661171,0.7240004014546613,-1.4951591455381616,0.0,1.0,16.7018867731,0.21505375206500002,16.7032712334
5,-0.6860439143464657,-1.4115057050575153,-1.2045050365462904,-1.204537341221956,0.7422288481279986,-1.2164392184807427,0.0,0.0,0.43381524086,0.645161256194,0.7774501332539999
6,-0.6842848809429806,-1.4377471404518674,-1.1954146850735816,-1.195405853134449,0.7345235146495201,-1.5313707071152953,0.0,0.0,0.21690762043,0.860215008259,0.887140787155
7,-0.6069499428749052,-1.3247587557114806,-1.200088827750274,-1.2001631215739619,0.8261026480670453,-0.7828695206324245,0.0,0.0,0.0,0.645161256194,0.645161256194
8,-0.6016819216492744,-1.3236937880185065,-1.1848507354098532,-1.1848722016443143,0.8272026278863992,-1.1676419261910644,0.0,0.0,0.21690762043,0.645161256194,0.680648192751
9,0.3611489554724834,-0.9186394087273595,-1.2643270311666186,-1.2635393752724584,0.7226945560429748,-1.3137787838876807,0.0,1.0,2.1690762043,5.16129004955,5.59855397006
10,0.15829930628661965,-1.007465895330337,-1.264160433868757,-1.2636350772345144,0.7221292583593626,-1.3477450818829584,0.0,1.0,0.6507228612899999,5.16129004955,5.20214909608
11,-0.6889117740855872,-1.4092109515303572,-1.2045721434271939,-1.2046260368091388,0.7391137050048943,-1.0142378779054138,0.0,0.0,0.6507228612899999,1.07526876032,1.25683855333
12,-0.3960459337998893,-1.3133729295419085,-1.2349741430186538,-1.2351942420958144,0.721302388509697,-0.8858008384241113,0.0,1.0,2.38598382473,4.9462362974900005,5.491645684349999
13,-0.6908157789591677,-1.437080329746776,-1.171252003759641,-1.1713425601197984,0.7342117660674354,-0.8345994449248221,0.0,0.0,0.0,0.860215008259,0.860215008259
